age,campaign,previous,emp_var_rate,cons_price_idx,cons_conf_idx,job,marital,default,housing,loan,poutcome,y
35,1,0,1.4,93.444,-36.1,0,1,0,0,2,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
55,5,0,1.4,93.444,-36.1,6,1,1,1,1,1,0
54,1,0,1.4,93.444,-36.1,7,1,0,2,0,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
45,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
54,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
32,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,0,2,1,0,2,1,0
34,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
35,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
36,1,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
34,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
47,1,0,1.4,93.444,-36.1,3,1,1,2,0,1,0
42,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
49,3,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
54,3,0,1.4,93.444,-36.1,1,1,1,0,2,1,0
45,1,0,1.4,93.444,-36.1,6,1,1,2,0,1,0
56,2,0,1.4,93.444,-36.1,1,1,0,1,1,1,0
50,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
41,1,0,1.4,93.444,-36.1,3,1,1,2,0,1,0
41,1,0,1.4,93.444,-36.1,3,1,1,2,0,1,0
41,1,0,1.4,93.444,-36.1,3,1,1,2,0,1,0
38,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
49,1,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
41,1,0,1.4,93.444,-36.1,3,1,1,0,0,1,0
34,6,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
59,2,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
47,2,0,1.4,93.444,-36.1,0,0,1,0,0,1,0
49,3,0,1.4,93.444,-36.1,9,0,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
33,3,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,1,1,0,2,1,0
31,1,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
30,1,0,1.4,93.444,-36.1,6,1,0,2,2,1,0
36,2,0,1.4,93.444,-36.1,6,1,1,2,2,1,1
50,1,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
40,1,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
40,1,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
33,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
30,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
36,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
35,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
42,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
51,2,0,1.4,93.444,-36.1,1,1,1,2,2,1,0
54,2,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,1
32,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
58,2,0,1.4,93.444,-36.1,9,0,1,2,0,1,0
42,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
57,1,0,1.4,93.444,-36.1,5,1,0,2,0,1,0
34,2,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
31,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
41,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
29,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
31,3,0,1.4,93.444,-36.1,0,2,1,0,0,1,0
29,2,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
54,13,0,1.4,93.444,-36.1,6,1,1,2,0,1,0
52,5,0,1.4,93.444,-36.1,7,1,1,2,2,1,0
31,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
32,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
39,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
48,1,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
29,1,0,1.4,93.444,-36.1,0,2,1,0,0,1,0
40,2,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
41,2,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
49,1,0,1.4,93.444,-36.1,1,1,1,0,0,1,0
29,1,0,1.4,93.444,-36.1,0,2,1,2,0,1,0
31,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
47,1,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
31,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
31,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
49,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
36,3,0,1.4,93.444,-36.1,9,0,0,2,0,1,0
34,6,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
30,1,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
32,2,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
35,3,0,1.4,93.444,-36.1,2,1,0,2,0,1,0
31,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
31,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
50,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
50,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
36,1,0,1.4,93.444,-36.1,4,1,0,0,0,1,0
41,1,0,1.4,93.444,-36.1,0,0,1,0,0,1,0
36,1,0,1.4,93.444,-36.1,6,1,1,0,0,1,0
34,1,0,1.4,93.444,-36.1,0,2,0,2,0,1,1
30,1,0,1.4,93.444,-36.1,0,2,1,0,0,1,0
47,1,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
44,1,0,1.4,93.444,-36.1,1,1,1,0,0,1,0
49,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
29,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
46,5,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
45,3,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
45,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,1
31,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
41,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
45,2,0,1.4,93.444,-36.1,7,1,1,2,2,1,0
31,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
39,1,0,1.4,93.444,-36.1,0,0,0,0,0,1,0
32,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
40,1,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
34,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
30,2,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
59,1,0,1.4,93.444,-36.1,5,1,0,2,2,1,0
39,1,0,1.4,93.444,-36.1,0,0,0,2,2,1,0
46,1,0,1.4,93.444,-36.1,9,1,1,0,0,1,0
32,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
30,1,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
33,2,0,1.4,93.444,-36.1,9,1,0,0,2,1,0
44,1,0,1.4,93.444,-36.1,1,1,1,0,0,1,0
34,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
58,1,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
34,2,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
54,9,0,1.4,93.444,-36.1,7,1,0,2,0,1,1
47,1,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
30,1,0,1.4,93.444,-36.1,0,1,1,0,2,1,0
31,1,0,1.4,93.444,-36.1,3,1,0,0,0,1,0
56,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
58,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
30,4,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
36,2,0,1.4,93.444,-36.1,6,1,1,0,0,1,1
31,4,0,1.4,93.444,-36.1,3,1,0,2,2,1,0
31,1,0,1.4,93.444,-36.1,3,1,0,2,2,1,1
49,14,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
57,3,0,1.4,93.444,-36.1,9,2,1,2,2,1,0
53,3,0,1.4,93.444,-36.1,1,1,1,1,1,1,0
39,3,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
59,1,0,1.4,93.444,-36.1,9,2,1,2,0,1,0
53,1,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
30,1,0,1.4,93.444,-36.1,0,1,1,2,2,1,1
33,2,0,1.4,93.444,-36.1,9,1,0,0,2,1,0
33,2,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
47,2,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
32,4,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
35,3,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
58,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
47,4,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
49,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
50,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
49,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
55,1,0,1.4,93.444,-36.1,9,0,0,0,2,1,0
44,1,0,1.4,93.444,-36.1,9,0,1,2,0,1,0
48,8,0,1.4,93.444,-36.1,9,1,1,0,0,1,0
32,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
32,3,0,1.4,93.444,-36.1,0,2,0,2,2,1,0
31,1,0,1.4,93.444,-36.1,0,2,0,2,2,1,0
30,3,0,1.4,93.444,-36.1,9,2,0,2,2,1,0
45,2,0,1.4,93.444,-36.1,1,1,0,2,2,1,0
49,2,0,1.4,93.444,-36.1,9,0,1,0,0,1,0
42,2,0,1.4,93.444,-36.1,6,1,1,2,0,1,0
31,4,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
47,2,0,1.4,93.444,-36.1,0,1,0,1,1,1,1
35,1,0,1.4,93.444,-36.1,9,2,0,2,2,1,0
35,1,0,1.4,93.444,-36.1,9,2,0,2,2,1,0
41,1,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
35,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
35,3,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
47,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
31,3,0,1.4,93.444,-36.1,9,1,1,1,1,1,0
35,2,0,1.4,93.444,-36.1,6,1,0,2,0,1,1
46,1,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
51,2,0,1.4,93.444,-36.1,1,1,1,0,0,1,0
31,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
51,1,0,1.4,93.444,-36.1,1,1,1,2,2,1,0
33,2,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
47,4,0,1.4,93.444,-36.1,1,1,1,2,2,1,0
50,7,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,9,2,0,2,2,1,0
34,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
33,5,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
59,1,0,1.4,93.444,-36.1,5,1,1,0,0,1,0
31,1,0,1.4,93.444,-36.1,9,1,1,2,2,1,0
46,2,0,1.4,93.444,-36.1,7,1,1,2,0,1,0
41,2,0,1.4,93.444,-36.1,0,0,1,0,0,1,0
31,1,0,1.4,93.444,-36.1,9,1,1,2,2,1,0
34,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
34,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
31,1,0,1.4,93.444,-36.1,0,2,0,2,2,1,0
35,1,0,1.4,93.444,-36.1,0,2,0,0,2,1,0
53,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
30,4,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
29,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
47,13,0,1.4,93.444,-36.1,1,1,1,0,0,1,1
54,3,0,1.4,93.444,-36.1,6,1,0,2,2,1,1
54,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
31,3,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
47,3,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
29,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
47,3,0,1.4,93.444,-36.1,1,1,1,0,2,1,0
43,5,0,1.4,93.444,-36.1,3,0,0,0,2,1,0
54,4,0,1.4,93.444,-36.1,6,1,0,0,0,1,0
29,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
51,1,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
54,2,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
51,1,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
33,1,0,1.4,93.444,-36.1,3,1,0,2,0,1,0
54,3,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
37,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
29,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
54,3,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
32,4,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
36,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
53,2,0,1.4,93.444,-36.1,2,1,1,0,2,1,0
54,5,0,1.4,93.444,-36.1,1,1,0,0,0,1,0
32,3,0,1.4,93.444,-36.1,11,1,0,0,0,1,0
54,4,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
36,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
54,2,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
48,3,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
32,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
35,2,0,1.4,93.444,-36.1,9,1,0,1,1,1,1
58,3,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
32,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
38,3,0,1.4,93.444,-36.1,9,0,1,0,0,1,0
30,3,0,1.4,93.444,-36.1,0,1,0,2,0,1,1
33,3,0,1.4,93.444,-36.1,10,0,0,0,0,1,0
35,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,1
50,2,0,1.4,93.444,-36.1,9,1,0,1,1,1,1
35,3,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
45,2,0,1.4,93.444,-36.1,7,1,0,2,0,1,1
31,5,0,1.4,93.444,-36.1,4,1,0,2,0,1,0
33,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
33,7,0,1.4,93.444,-36.1,2,1,0,2,0,1,0
34,3,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
32,5,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
33,4,0,1.4,93.444,-36.1,0,1,0,1,1,1,0
30,4,0,1.4,93.444,-36.1,9,2,0,0,0,1,1
35,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,1
41,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
54,2,0,1.4,93.444,-36.1,0,0,0,0,0,1,0
38,2,0,1.4,93.444,-36.1,0,0,0,0,0,1,0
46,2,0,1.4,93.444,-36.1,7,1,1,0,0,1,0
53,2,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
29,3,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
33,4,0,1.4,93.444,-36.1,10,0,0,0,0,1,0
41,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
30,2,0,1.4,93.444,-36.1,9,2,1,0,0,1,0
32,2,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
56,2,0,1.4,93.444,-36.1,5,1,0,0,0,1,0
30,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
39,3,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
32,2,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
30,3,0,1.4,93.444,-36.1,3,1,0,2,0,1,0
40,3,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
59,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
49,4,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
36,7,0,1.4,93.444,-36.1,6,1,1,0,0,1,0
35,4,0,1.4,93.444,-36.1,9,1,0,2,2,1,1
48,5,0,1.4,93.444,-36.1,7,1,0,0,0,1,0
41,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
31,5,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
29,9,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
47,9,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
52,2,0,1.4,93.444,-36.1,3,1,1,2,2,1,0
30,2,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
31,4,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
45,3,0,1.4,93.444,-36.1,7,1,0,2,2,1,0
37,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
32,4,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
30,9,0,1.4,93.444,-36.1,0,1,1,2,2,1,0
32,6,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
48,3,0,1.4,93.444,-36.1,1,1,0,0,0,1,1
46,3,0,1.4,93.444,-36.1,7,1,1,1,1,1,0
32,2,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
50,3,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
30,3,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
46,5,0,1.4,93.444,-36.1,7,1,1,2,0,1,0
47,2,0,1.4,93.444,-36.1,1,1,1,0,0,1,0
33,2,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
34,2,0,1.4,93.444,-36.1,10,1,1,2,0,1,0
34,3,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
30,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
31,11,0,1.4,93.444,-36.1,4,1,0,0,0,1,0
41,2,0,1.4,93.444,-36.1,6,1,0,2,0,1,0
33,4,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
48,5,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
54,2,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
31,2,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
47,2,0,1.4,93.444,-36.1,0,1,0,0,2,1,0
35,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
43,5,0,1.4,93.444,-36.1,4,1,0,0,0,1,0
33,3,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
32,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
31,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,0,0,0,0,0,1,0
33,3,0,1.4,93.444,-36.1,4,1,1,2,0,1,0
35,3,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
36,2,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
31,4,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
31,3,0,1.4,93.444,-36.1,4,1,0,0,0,1,0
37,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
30,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,2,2,0,0,0,1,0
46,2,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
49,4,0,1.4,93.444,-36.1,10,1,0,2,0,1,0
33,2,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
36,5,0,1.4,93.444,-36.1,6,1,1,0,0,1,0
41,3,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
32,3,0,1.4,93.444,-36.1,9,1,1,0,0,1,0
39,2,0,1.4,93.444,-36.1,7,1,1,0,0,1,0
45,2,0,1.4,93.444,-36.1,9,0,0,0,0,1,0
32,3,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
36,4,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
38,2,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
35,3,0,1.4,93.444,-36.1,0,2,0,2,2,1,0
34,12,0,1.4,93.444,-36.1,0,2,1,0,2,1,0
33,3,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
50,2,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
49,2,0,1.4,93.444,-36.1,7,1,1,0,0,1,1
50,2,0,1.4,93.444,-36.1,7,1,1,2,0,1,0
37,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
35,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
35,3,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
40,2,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
33,2,0,1.4,93.444,-36.1,9,2,0,0,0,1,0
29,2,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
30,4,0,1.4,93.444,-36.1,6,2,0,2,0,1,0
38,2,0,1.4,93.444,-36.1,9,0,1,2,0,1,0
46,2,0,1.4,93.444,-36.1,7,1,1,2,0,1,0
52,2,0,1.4,93.444,-36.1,3,1,1,0,0,1,0
31,2,0,1.4,93.444,-36.1,4,1,0,2,2,1,0
31,7,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
34,4,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
42,7,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
52,2,0,1.4,93.444,-36.1,3,1,1,0,0,1,0
33,7,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
44,2,0,1.4,93.444,-36.1,0,0,0,2,0,1,0
41,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
34,4,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
39,2,0,1.4,93.444,-36.1,9,2,1,2,0,1,0
33,2,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
36,5,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
43,4,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
45,4,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
48,1,0,1.4,93.444,-36.1,1,1,0,0,0,1,0
38,4,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
29,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
52,2,0,1.4,93.444,-36.1,3,1,1,2,0,1,0
41,1,0,1.4,93.444,-36.1,6,1,0,2,2,1,0
41,2,0,1.4,93.444,-36.1,9,1,0,0,0,1,1
36,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
36,1,0,1.4,93.444,-36.1,0,0,1,2,0,1,0
35,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
35,1,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
35,1,0,1.4,93.444,-36.1,0,2,0,2,2,1,0
32,4,0,1.4,93.444,-36.1,4,1,0,0,0,1,0
35,1,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
50,1,0,1.4,93.444,-36.1,7,1,1,0,0,1,0
29,3,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
35,1,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
42,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
35,1,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
34,1,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
31,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
33,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
33,1,0,1.4,93.444,-36.1,10,0,0,2,0,1,0
35,1,0,1.4,93.444,-36.1,3,2,0,2,2,1,0
47,1,0,1.4,93.444,-36.1,0,1,0,0,2,1,0
30,2,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
36,2,0,1.4,93.444,-36.1,0,0,1,2,0,1,0
50,3,0,1.4,93.444,-36.1,1,1,0,2,2,1,0
44,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
38,5,0,1.4,93.444,-36.1,9,0,1,0,0,1,0
34,3,0,1.4,93.444,-36.1,0,1,0,2,2,1,0
33,1,0,1.4,93.444,-36.1,4,1,0,2,2,1,0
36,1,0,1.4,93.444,-36.1,6,1,1,2,0,1,0
40,3,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
36,1,0,1.4,93.444,-36.1,6,1,1,2,0,1,0
31,2,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
41,3,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
31,2,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
30,4,0,1.4,93.444,-36.1,9,1,0,2,0,1,0
59,1,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
41,2,0,1.4,93.444,-36.1,6,1,0,0,0,1,0
32,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
37,1,0,1.4,93.444,-36.1,0,1,1,2,2,1,0
51,5,0,1.4,93.444,-36.1,0,1,1,2,0,1,0
32,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
30,1,0,1.4,93.444,-36.1,9,2,0,2,0,1,0
42,1,0,1.4,93.444,-36.1,9,1,1,2,0,1,0
38,4,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
44,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
30,2,0,1.4,93.444,-36.1,9,2,1,2,2,1,0
40,7,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
50,2,0,1.4,93.444,-36.1,1,1,0,0,0,1,0
52,2,0,1.4,93.444,-36.1,0,0,0,0,0,1,0
38,10,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
54,1,0,1.4,93.444,-36.1,1,1,0,2,0,1,1
48,3,0,1.4,93.444,-36.1,1,1,0,2,0,1,0
41,1,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
54,2,0,1.4,93.444,-36.1,1,1,1,2,0,1,0
31,2,0,1.4,93.444,-36.1,0,2,0,0,0,1,0
36,2,0,1.4,93.444,-36.1,9,2,1,0,0,1,0
34,3,0,1.4,93.444,-36.1,0,2,1,0,2,1,0
53,3,0,1.4,93.444,-36.1,5,0,0,0,0,1,0
42,4,0,1.4,93.444,-36.1,9,1,0,0,0,1,0
42,2,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
55,4,0,1.4,93.444,-36.1,9,1,0,2,2,1,0
34,3,0,1.4,93.444,-36.1,0,2,1,0,0,1,0
30,7,0,1.4,93.444,-36.1,0,1,0,0,0,1,0
47,1,0,1.4,93.444,-36.1,0,1,0,2,0,1,0
37,1,0,1.4,93.444,-36.1,0,1,1,0,0,1,0
33,2,0,1.4,93.444,-36.1,10,0,0,2,0,1,0
33,2,0,1.4,93.444,-36.1,10,0,0,2,0,1,0
31,3,0,1.4,93.444,-36.1,6,2,0,2,0,1,0
35,6,0,1.4,93.444,-36.1,0,2,0,2,0,1,0
45,1,0,1.4,93.444,-36.1,9,0,0,2,0,1,0
